Episode,Reward,Steps,Epsilon,Loss
696,263.375,1018,0.03038696179137978,0
697,252.75,1909,0.030235026982422884,0
698,561.625,1772,0.030083851847510768,0
699,564.375,1888,0.029933432588273214,0
700,445.625,1331,0.029783765425331846,0
701,419.5,1287,0.029634846598205186,0
702,932.625,2202,0.02948667236521416,0
703,566.75,2806,0.029339239003388088,0
704,1024.875,1856,0.029192542808371146,0
705,912.5,1948,0.02904658009432929,0
706,433.0,2061,0.028901347193857643,0
707,681.5,2037,0.028756840457888354,0
708,994.25,2562,0.02861305625559891,0
709,631.75,971,0.028469990974320916,0
710,935.75,2488,0.02832764101944931,0
711,823.25,2251,0.028186002814352063,0
712,1651.375,3233,0.0280450728002803,0
713,533.375,1285,0.0279048474362789,0
714,1109.75,2607,0.027765323199097504,0
715,541.125,1586,0.027626496583102015,0
716,355.625,1881,0.027488364100186506,0
717,528.875,967,0.027350922279685573,0
718,607.125,2253,0.027214167668287145,0
719,565.125,1924,0.02707809682994571,0
720,544.125,1580,0.02694270634579598,0
721,474.25,3048,0.026807992814067,0
722,737.5,2029,0.026673952849996664,0
